date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-02-07,8.1,5.3,5.65,3.2,,,96,91.4,88,80,6.6,4,4.6,2.6,28,15.96,15,2,41,19,101.78,101.08,100.99,100.2,101.78,101.09,100.99,100.21,32200,24745.8,17300,2400,2.5,1.8,1.8,1,12.3,0,0.6,0,0,3.6,3.6,0,,07:36:00,17:17:00,9.68,7.6,17.28,,,8,8,4,4,,,,,,8,7.7,5.5,3,,,,
2020-02-06,5.3,4.25,4.34,3.4,,,96,93.9,94,92,4.1,3.3,3.4,2.7,18,7.5,10,2,,,101.85,101.71,101.7,101.55,101.86,101.72,101.71,101.55,32200,26554.2,24150,16100,2.3,1.7,1.6,1,13.7,0,0,0,0,8.6,8.6,0,,07:37:00,17:16:00,9.65,7.62,17.27,,,5,6,3,4,,,,,,8,8,7.5,7,,,,
2020-02-05,4.8,3.17,2.7,0.6,,,97,96.6,96,95,4.3,2.7,2.2,0.2,14,9.25,8.5,3,,,101.89,101.74,101.78,101.67,101.9,101.75,101.79,101.68,32200,10912.5,16900,1600,2.5,1.7,1.8,1.1,15.3,0,0,0,0,14,14,0,2,07:39:00,17:14:00,9.58,7.65,17.23,,,4,5,3,3,,,,,,8,8,8,8,,,,
2020-02-04,1.5,0.85,0.5,-0.5,,,97,92.5,88.5,80,0.6,-0.3,-0.6,-1.9,20,15.75,14.5,9,,,103.12,102.68,102.57,102.01,103.13,102.67,102.54,101.96,24100,8345.8,12350,600,2.4,1.9,1.8,1.1,17.5,0,0,0,0,13,2.2,10.8,3,07:40:00,17:12:00,9.53,7.67,17.2,,,1,1,1,1,,,,,,8,7.8,7,6,,,,
2020-02-03,4.6,1.75,2.19,-0.2,,,92,84.3,81.5,71,0.9,-0.6,-0.8,-2.4,29,10.71,16,3,42,30,103.1,102.71,102.65,102.2,103.1,102.72,102.65,102.21,32200,29162.5,28150,24100,2.7,2.1,2,1.3,15.8,0,0,0,0,0,0,0,,07:42:00,17:11:00,9.48,7.7,17.18,1,1,5,5,-2,-2,,,,,,8,5.1,4.5,1,,,,
2020-02-02,6.1,2.3,2.4,-1.3,,-5,96,85.5,84.5,73,1.6,0.1,-0.4,-2.3,22,13.79,13.5,5,33,14,102.32,102.22,102.2,102.09,102.33,102.23,102.22,102.1,48300,30845.8,32200,16100,2.5,2,1.8,1.1,15.6,0,0,0,0,1.8,1.8,0,,07:43:00,17:09:00,9.43,7.72,17.15,1,1,4,4,0,0,,,,,,8,5.5,4,0,,,,
2020-02-01,10.9,6.79,7.05,3.2,,,93,79.5,78,63,9.6,3.4,4.2,-1.2,46,27.17,24.5,3,59,28,102.29,101.53,101.42,100.54,102.29,101.53,101.42,100.54,48300,34066.7,30600,12900,2.7,2.2,1.8,1,10.9,0,2,0,0,5.8,5.8,0,,07:45:00,17:07:00,9.37,7.75,17.12,1,1,6,7,0,2,,,,,,8,5,4,0,,,,
2020-01-31,12.3,10.2,9.44,6.6,,,94,94,94,94,9.3,9.3,9.3,9.3,28,15.79,19,10,42,18,101.73,101.18,101.19,100.64,101.7,101.16,101.17,100.64,24140,13327.9,13275,2410,2.3,1.9,1.9,1.5,8.6,0,4.4,2.4,0,34.8,34.8,0,,07:46:00,17:06:00,9.33,7.77,17.1,,,11,11,7,9,,,,,,8,8,8,8,,,,
2020-01-30,8.6,,6.35,4.1,,,,,,,,,,,21,11.62,13,5,35,10,102.57,102.1,102.07,101.57,102.55,102.07,102.05,101.54,32190,24577.5,17705,3220,2.4,1.8,1.8,1.2,11.7,0,1.4,0,0,6.4,6.4,0,,07:47:00,17:04:00,9.28,7.78,17.07,1,1,8,8,8,9,,,,,,8,7.7,5,2,,,,
2020-01-29,10.9,,8.35,5.8,,,,,,,,,,,21,11.83,11,1,42,13,102.34,101.88,101.93,101.53,102.32,101.85,101.91,101.5,32190,26221.2,19315,6440,2.5,1.9,1.8,1.1,9.7,0,3.4,1.4,0,6.6,6.6,0,,07:49:00,17:03:00,9.23,7.82,17.05,1,1,9,9,4,6,,,,,,8,4.8,4.5,1,,,,
2020-01-28,9.9,,7.25,4.6,,,,,,,,,,,19,8.12,10,1,37,10,102.17,101.61,101.59,101.01,102.15,101.58,101.57,100.98,32190,29506.7,28165,24140,2.6,2,1.8,1.1,10.8,0,2.2,0.2,0,1.6,1.6,0,,07:50:00,17:01:00,9.18,7.83,17.02,1,1,9,9,7,7,,,,,,8,6.7,6,4,,,,
2020-01-27,9.5,,7,4.5,,,,,,,,,,,23,16.04,15.5,8,52,12,102.07,101.59,101.53,100.99,102.04,101.56,101.5,100.96,32190,28701.7,24140,16090,2.6,2.2,2.2,1.8,11,0,2,0,0,4.6,4.6,0,,07:51:00,16:59:00,9.13,7.85,16.98,1,1,9,10,6,6,,,,,,8,7,5,2,,,,
2020-01-26,11,,8.55,6.1,,,,,,,,,,,24,14.67,16.5,9,39,13,101.53,101.11,101.06,100.59,101.51,101.09,101.04,100.57,40230,32523.8,32185,24140,2.4,1.9,1.8,1.3,9.4,0,3.5,1.6,0,4.2,4.2,0,,07:52:00,16:58:00,9.1,7.87,16.97,1,1,10,12,6,6,,,,,,8,7.6,6.5,5,,,,
2020-01-25,8.8,,7.65,6.5,,,,,,,,,,,15,9.04,9.5,4,,,101.64,101.36,101.28,100.91,101.62,101.34,101.25,100.88,32190,23085,17905,3620,2.3,1.8,1.8,1.4,10.3,0,2.6,0.6,0,5,5,0,,07:53:00,16:56:00,9.05,7.88,16.93,1,1,9,9,6,6,,,,,,8,8,7.5,7,,,,
2020-01-24,10.7,,8.19,5.7,,,,,,,,,,,17,11.5,11,5,41,20,101.49,101.09,101.11,100.72,101.47,101.06,101.08,100.69,32190,28634.6,24140,16090,2.6,2.1,2.1,1.6,9.8,0,3.2,1.2,0,9.2,9.2,0,,07:55:00,16:55:00,9,7.92,16.92,1,1,9,9,7,7,,,,,,8,6.8,5.5,3,,,,
2020-01-23,10.8,,8.19,5.6,,,,,,,,,,,22,14.25,16,10,42,6,101.22,101.01,100.99,100.76,101.2,100.98,100.97,100.73,32190,13125,17100,2010,2.4,1.9,2,1.6,9.8,0,3.2,1.2,0,28.6,28.6,0,,07:56:00,16:53:00,8.95,7.93,16.88,,,11,11,8,9,,,,,,8,8,8,8,,,,
2020-01-22,7.6,,6.44,5.3,,,,,,,,,,,19,12.25,12.5,6,41,16,101.56,101.38,101.31,101.07,101.54,101.35,101.3,101.05,24140,17232.9,15290,6440,2.5,2.1,2,1.6,11.6,0,1.4,0,0,9.8,9.8,0,,07:57:00,16:51:00,8.9,7.95,16.85,1,1,9,9,7,7,,,,,,8,7.7,7,6,,,,
2020-01-21,8.9,,7.15,5.4,,,,,,,,,,,27,14.92,15.5,4,48,15,101.01,100.37,100.51,100.02,100.98,100.35,100.49,99.99,32190,26487.9,24140,16090,2.5,2.2,2.1,1.7,10.8,0,2.1,0.2,0,8.4,8.4,0,,07:58:00,16:50:00,8.87,7.97,16.83,,,7,10,7,7,,,,,,8,7.4,6.5,5,,,,
2020-01-20,9.5,,7.05,4.6,,,,,,,,,,,17,10.17,10.5,4,32,7,101.33,101.04,100.86,100.39,101.31,101.01,100.83,100.36,32190,28299.2,25750,19310,2.6,1.9,1.8,1,10.9,0,2,0,0,5.8,5.8,0,,07:59:00,16:48:00,8.82,7.98,16.8,,,8,8,3,6,,,,,,8,7.9,7.5,7,,,,
2020-01-19,9,,6.65,4.3,,,,,,,,,,,16,8.79,8.5,1,,,102.34,101.97,101.84,101.34,102.31,101.95,101.81,101.31,32190,23403.3,18510,4830,2.2,1.9,1.9,1.6,11.3,0,1.6,0,0,4.6,4.6,0,2,07:59:00,16:47:00,8.8,7.98,16.78,,,7,8,4,6,,,,,,8,8,8,8,,,,
2020-01-18,5.9,,3.35,0.8,,,,,,,,,,,30,17.42,19.5,9,46,8,102.35,101.9,101.93,101.51,102.33,101.88,101.91,101.48,32190,19848.3,18510,4830,2.5,2.1,2.2,1.9,14.7,0,0,0,0,9.2,9.2,0,11,08:00:00,16:45:00,8.75,8,16.75,,,5,5,4,5,,,,,,8,8,8,8,,,,
2020-01-17,3.2,,-0.75,-4.7,,,,,,,,,,,21,12.96,14.5,8,33,7,102.19,101.91,101.72,101.24,102.16,101.89,101.69,101.21,48280,32858.8,36210,24140,3,2.2,2.4,1.8,18.8,0,0,0,0,0,0,0,12,08:01:00,16:44:00,8.72,8.02,16.73,1,1,2,6,-3,2,,,,,,8,6.4,4.5,1,,,,
2020-01-16,2.4,,-1,-4.4,,,,,,,,,,,25,13.29,15,5,59,7,101.14,100.37,100.34,99.54,101.11,100.34,100.31,99.52,48280,33245,24745,1210,3.5,2.5,2.8,2.1,19,0,0,0,0,0.2,0.2,0.2,14,08:02:00,16:42:00,8.67,8.03,16.7,1,1,2,2,-3,0,,,,,,8,5.1,4.5,1,,,,
2020-01-15,0.1,,-3.7,-7.5,,,,,,,,,,,35,18.17,21,7,58,10,101.48,100.42,100.37,99.26,101.45,100.39,100.34,99.24,32190,18390.8,16195,200,2.7,2.3,2.4,2,21.7,0,0,0,0,11.4,0,15,6,08:03:00,16:41:00,8.63,8.05,16.68,1,1,0,0,-1,1,,,,,,8,7.1,5.5,3,,,,
2020-01-14,-6.2,,-7.1,-8,,,,,,,,,,,17,10.92,12,7,,,101.64,101.41,101.4,101.16,101.61,101.39,101.38,101.14,32190,18566.2,16495,800,2.9,2.3,2.5,2.1,25.1,0,0,0,0,1.8,0,4.8,3,08:03:00,16:40:00,8.62,8.05,16.67,,,-5,-5,-5,-5,,,,,,8,7.4,6,4,,,,
2020-01-13,-2.4,,-4.3,-6.2,,,,,,,,,,,15,10.29,11,7,33,14,101.35,101.2,101.13,100.92,101.32,101.17,101.11,100.89,32190,25851.2,18105,4020,2.8,2.2,2.4,1.9,22.3,0,0,0,0,0.8,0,1.6,3,08:04:00,16:38:00,8.57,8.07,16.63,1,1,-4,-4,-7,-4,,,,,,8,7.9,7.5,7,,,,
2020-01-12,4.4,,0.95,-2.5,,,,,,,,,,,46,21.25,26,6,72,29,100.86,100.01,100.22,99.57,100.83,99.98,100.19,99.54,40230,21457.1,21120,2010,2.3,2,2,1.7,17.1,0,0,0,0,12.6,8,4.4,2,08:05:00,16:37:00,8.53,8.08,16.62,1,1,2,3,-4,-4,,,,,,8,7.8,6.5,5,,,,
2020-01-11,6.2,,4.59,3,,,,,,,,,,,49,21.54,26,3,76,27,101.13,100.67,100.5,99.87,101.1,100.65,100.47,99.84,48280,27559.6,28970,9660,2.6,2.1,2,1.4,13.4,0,0,0,0,9.4,9.4,0,,08:05:00,16:36:00,8.52,8.08,16.6,1,1,3,4,1,2,,,,,,8,7.6,7,6,,,,
2020-01-10,4.5,,2.4,0.3,,,,,,,,,,,28,19.46,21,14,45,7,102.04,100.6,100.94,99.84,102.01,100.58,100.92,99.82,32190,12354.6,16700,1210,2.4,1.9,2,1.5,15.6,0,0,0,0,22.8,10.8,8.6,1,08:06:00,16:34:00,8.47,8.1,16.57,,,3,3,3,3,,,,,,8,7.7,4.5,1,,,,
2020-01-09,5.2,,1.7,-1.8,,,,,,,,,,,16,7.08,8,0,,,102.29,102.03,101.89,101.49,102.26,102,101.87,101.47,48280,38558.8,36210,24140,2.8,2.1,2,1.3,16.3,0,0,0,0,0,0,0,,08:06:00,16:33:00,8.45,8.1,16.55,1,1,3,5,1,1,,,,,,8,5.7,4.5,1,,,,
2020-01-08,7,,3.85,0.7,,,,,,,,,,,41,21.33,22,3,55,28,101.46,100.95,100.9,100.35,101.43,100.92,100.88,100.33,48280,35542.1,40235,32190,2.5,2.2,2,1.4,14.2,0,0,0,0,0,0,0,,08:06:00,16:32:00,8.43,8.1,16.53,1,1,4,5,0,1,,,,,,8,7,4.5,1,,,,
2020-01-07,9.7,,7.25,4.8,,,,,,,,,,,36,18.33,22.5,9,58,27,101.31,100.55,100.67,100.04,101.28,100.53,100.64,100.01,32190,15088.3,18105,4020,2.4,1.9,1.8,1.3,10.8,0,2.2,0.2,0,17,17,0,,08:07:00,16:31:00,8.4,8.12,16.52,,,9,9,1,3,,,,,,8,8,8,8,,,,
2020-01-06,5.3,,4.25,3.2,,,,,,,,,,,19,10.25,10.5,2,35,5,102.4,101.8,101.92,101.43,102.37,101.77,101.89,101.4,24140,9756.2,12675,1210,2.4,1.9,2,1.5,13.8,0,0,0,0,13.2,13.2,0,,08:07:00,16:29:00,8.37,8.12,16.48,,,6,6,6,6,,,,,,8,8,8,8,,,,
2020-01-05,8.3,,6,3.7,,,,,,,,,,,47,17.83,25,3,72,29,102.53,102.11,102.01,101.49,102.5,102.08,101.98,101.46,48280,27762.1,33795,19310,2.9,2.1,2.3,1.7,12,0,1,0,0,0.8,0.8,0,,08:07:00,16:28:00,8.35,8.12,16.47,1,1,7,7,2,2,,,,,,8,7.1,5.5,3,,,,
2020-01-04,8.4,,6.65,4.9,,,,,,,,,,,33,17.29,20.5,8,54,25,102.49,101.95,101.56,100.62,102.46,101.92,101.52,100.59,48280,30176.7,36210,24140,2.4,2.2,2.1,1.8,11.3,0,1.6,0,0,2.8,2.8,0,,08:07:00,16:27:00,8.33,8.12,16.45,1,1,8,8,5,5,,,,,,8,7,5,2,,,,
2020-01-03,12,,8.15,4.3,,,,,,,,,,,27,20.46,20,13,55,14,101.11,100.67,100.61,100.11,101.09,100.64,100.58,100.08,32190,24074.2,19315,6440,2.4,2,1.9,1.4,9.8,0,3.1,1.1,0,16.2,16.2,0,,08:08:00,16:26:00,8.3,8.13,16.43,1,1,10,11,4,4,,,,,,8,7.9,7.5,7,,,,
2020-01-02,6.3,,4.45,2.6,,,,,,,,,,,32,14.67,17.5,3,61,25,102.02,101.61,101.54,101.06,101.99,101.58,101.51,101.03,32190,21391.2,19315,6440,3,2.1,2.3,1.6,13.6,0,0,0,0,8,8,0,,08:08:00,16:25:00,8.28,8.13,16.42,2,2,4,5,4,5,,,,,,8,7.5,5.5,3,,,,
2020-01-01,10.7,,7.8,4.9,,,,,,,,,,,47,17.21,24.5,2,68,27,101.5,100.62,100.68,99.86,101.47,100.6,100.65,99.84,32190,29976.2,25750,19310,2.5,2.1,1.8,1,10.2,0,2.8,0.8,0,0.8,0.8,0,,08:08:00,16:24:00,8.27,8.13,16.4,1,1,11,11,4,4,,,,,,8,5.2,5,2,,,,
2019-12-31,9.8,8.13,8.4,7,,,97,94,94,91,9.1,7.2,7.6,6.1,25,16.58,15,5,48,11,101.89,100.67,100.84,99.79,101.87,100.64,100.82,99.77,32190,16042.5,17705,3220,2,1.7,1.7,1.4,9.6,0,3.4,1.4,0,21.2,21.2,0,,08:08:00,16:23:00,8.25,8.13,16.38,,,8,9,6,9,,,,,,8,7.5,5.5,3,,,,
2019-12-30,8.4,7.35,7.45,6.5,,,98,96.1,95,92,7.7,6.8,7,6.2,16,9.71,10,4,33,12,102.61,102.39,102.3,101.98,102.58,102.36,102.27,101.96,24140,13812.1,14080,4020,2.1,1.6,1.6,1.1,10.6,0,2.5,0.4,0,5.8,5.8,0,,08:08:00,16:22:00,8.23,8.13,16.37,1,1,7,7,6,7,,,,,,8,8,7.5,7,,,,
2019-12-29,8.6,6.9,7.05,5.5,,,96,91.1,90,84,6.5,5.5,5.8,5,14,6.12,7,0,,,102.27,101.83,101.95,101.63,102.24,101.8,101.92,101.61,40230,28767.1,23335,6440,2.4,1.7,1.8,1.1,10.9,0,2,0,0,2.4,2.4,0,,08:08:00,16:21:00,8.22,8.13,16.35,,,9,9,7,7,,,,,,8,8,7.5,7,,,,
2019-12-28,6.5,5.35,5.3,4.1,,,95,92.2,90.5,86,5.1,4.2,4.2,3.4,14,10.33,9.5,5,,,102.47,102.16,102.16,101.85,102.45,102.14,102.13,101.82,48280,25012.1,26555,4830,2,1.5,1.5,1,12.7,0,0.3,0,0,3,3,0,,08:07:00,16:21:00,8.23,8.12,16.35,,,7,7,6,6,,,,,,8,8,8,8,,,,
2019-12-27,5.2,4.27,3.7,2.2,,,96,92.1,92.5,89,3.9,3.1,2.9,1.9,16,9.79,9.5,3,,,102.39,102.03,102.01,101.62,102.36,102.01,101.97,101.59,24140,20987.1,18505,12870,2.3,1.7,1.6,1,14.3,0,0,0,0,0.6,0.6,0,,08:07:00,16:20:00,8.22,8.12,16.33,1,1,6,6,3,4,,,,,,8,7.8,7.5,7,,,,
2019-12-26,5.4,2.31,1.6,-2.2,,-4,99,88.5,82,65,2.1,0.5,0.6,-1,22,12.04,13,4,50,11,102.07,101.84,101.82,101.57,102.05,101.81,101.8,101.54,32190,29842.1,24140,16090,2,1.5,1.5,1,16.4,0,0,0,0,0.8,0.8,0,,08:07:00,16:19:00,8.2,8.12,16.32,,,4,4,2,3,,,,,,8,6,4.5,1,,,,
2019-12-25,6.9,3.56,3.2,-0.5,,-2,98,91,84.5,71,3.8,2.2,1.7,-0.4,11,5.71,5.5,0,,,102.07,101.57,101.56,101.04,102.04,101.54,101.53,101.01,32190,30177.5,28165,24140,2.3,1.6,1.6,1,14.8,0,0,0,0,0,0,0,,08:07:00,16:18:00,8.18,8.12,16.3,1,1,6,6,-1,-1,,,,,,8,5.7,4.5,1,,,,
2019-12-24,6.1,4.2,4.15,2.2,,,95,87.8,83.5,72,3,2.3,1.9,0.8,15,10.21,11,7,,,101.28,101.03,101.08,100.88,101.25,101.01,101.06,100.86,32190,28768.8,25750,19310,2,1.5,1.5,1,13.8,0,0,0,0,2.8,2.8,0,,08:06:00,16:18:00,8.2,8.1,16.3,,,6,7,3,4,,,,,,8,7.6,7.5,7,,,,
2019-12-23,6.3,4.21,3.35,0.4,,,96,88.7,86.5,77,3.1,2.5,2,0.8,16,5.71,9.5,3,,,101.68,101.45,101.38,101.09,101.66,101.42,101.37,101.07,32190,31519.2,28165,24140,2.2,1.5,1.6,1,14.7,0,0,0,0,0,0,0,,08:06:00,16:17:00,8.18,8.1,16.28,1,1,5,6,2,3,,,,,,8,7,4.5,1,,,,
2019-12-22,7.8,4.99,4.7,1.6,,,95,90.2,87,79,4.8,3.5,3,1.2,16,9.04,8.5,1,33,33,101.11,100.93,100.93,100.75,101.08,100.9,100.9,100.72,32190,32190,32190,32190,2.3,1.7,1.6,1,13.3,0,0,0,0,0,0,0,,08:05:00,16:17:00,8.2,8.08,16.28,1,1,7,7,-2,1,,,,,,8,7.2,5.5,3,,,,
2019-12-21,6,5.27,5.4,4.8,,,98,96,95,92,4.9,4.7,4.5,4.2,16,9.25,8.5,1,,,101.09,100.88,100.88,100.68,101.06,100.85,100.86,100.66,32190,17834.6,19315,6440,2.6,2.1,2,1.4,12.6,0,0.4,0,0,5.6,5.6,0,,08:05:00,16:16:00,8.18,8.08,16.27,,,7,7,2,3,,,,,,8,7.9,7.5,7,,,,
2019-12-20,8.3,6.97,6.95,5.6,,,98,96,95,92,7.9,6.4,6.5,5,14,7.42,8.5,3,27,17,100.81,100.59,100.49,100.18,100.78,100.57,100.47,100.16,32190,18372.1,18105,4020,2.7,2.2,2.1,1.5,11.1,0,2,0,0,14.6,14.6,0,,08:04:00,16:16:00,8.2,8.07,16.27,,,8,8,4,5,,,,,,8,8,8,8,,,,
2019-12-19,7.3,5.92,5.85,4.4,,,96,92.5,91.5,87,6.8,4.8,5.2,3.7,25,16.33,17,9,52,11,100.84,100.37,100.27,99.7,100.82,100.34,100.25,99.68,32190,18440,17705,3220,2.4,2,2,1.6,12.2,0,0.8,0,0,21,21,0,,08:04:00,16:15:00,8.18,8.07,16.25,,,7,7,4,7,,,,,,8,8,7.5,7,,,,
2019-12-18,8.7,6.84,7.3,5.9,,,94,84.9,83.5,73,5.7,4.5,4.5,3.3,24,13.71,14.5,5,48,12,101.29,100.79,100.89,100.49,101.27,100.77,100.86,100.46,32190,20519.2,20925,9660,2.6,2,2,1.4,10.7,0,2.3,0.3,0,8.6,8.6,0,,08:03:00,16:15:00,8.2,8.05,16.25,,,7,7,5,5,,,,,,8,8,8,8,,,,
2019-12-17,7.8,6.39,6.15,4.5,,,96,91.7,91,86,6.4,5.1,5.2,4,13,8.46,8,3,,,102.24,101.77,101.81,101.37,102.21,101.75,101.77,101.34,32190,29775,25750,19310,2.8,1.9,2.1,1.4,11.8,0,1.1,0,0,4.4,4.4,0,,08:02:00,16:15:00,8.22,8.03,16.25,,,7,8,6,7,,,,,,8,7.5,7,6,,,,
2019-12-16,5.7,4.28,4.34,3,,,94,91.5,89.5,85,4.3,3,3.1,1.9,19,12.21,12.5,6,32,8,102.68,102.56,102.49,102.31,102.65,102.53,102.47,102.29,32190,23336.2,20925,9660,2.4,1.7,1.8,1.2,13.7,0,0,0,0,3.6,3.6,0,,08:02:00,16:15:00,8.22,8.03,16.25,,,5,5,4,5,,,,,,8,7.8,7.5,7,,,,
2019-12-15,6.4,3.95,3.7,1,,,97,90.7,86,75,3.9,2.5,2.4,0.8,14,6.21,7.5,1,,,102.67,102.19,102.18,101.7,102.65,102.16,102.16,101.67,40230,34199.6,32185,24140,2.3,1.5,1.6,1,14.3,0,0,0,0,0,0,0,,08:01:00,16:14:00,8.22,8.02,16.23,1,1,5,6,3,3,,,,,,8,6.8,5.5,3,,,,
2019-12-14,7.3,5.12,5.55,3.8,,,97,94.2,92.5,88,5.2,4.3,4.5,3.7,10,5.08,5.5,1,,,101.68,101.59,101.62,101.55,101.65,101.56,101.58,101.52,32190,28835.8,28165,24140,2.4,1.8,1.8,1.3,12.4,0,0.6,0,0,3.8,3.8,0,,08:00:00,16:14:00,8.23,8,16.23,,,7,7,2,3,,,,,,8,7.8,7.5,7,,,,
2019-12-13,8.6,5.95,5.94,3.3,,,97,94.4,92.5,88,7.1,5.1,5.5,3.9,10,7.71,7.5,5,,,101.8,101.68,101.68,101.56,101.78,101.65,101.65,101.53,32190,29842.1,24140,16090,2.8,2.1,2.1,1.5,12.1,0,0.9,0,0,1.8,1.8,0,,07:59:00,16:14:00,8.25,7.98,16.23,1,1,8,9,4,5,,,,,,8,7.5,7,6,,,,
2019-12-12,8.6,6.55,6.5,4.4,,,97,93.8,92,87,7.3,5.6,5.5,3.7,14,9.04,8,2,35,9,101.58,101.06,101.1,100.61,101.56,101.03,101.07,100.59,32190,26891.7,19315,6440,3,2.2,2.2,1.5,11.5,0,1.5,0,0,17.4,17.4,0,,07:58:00,16:14:00,8.27,7.97,16.23,,,8,9,6,7,,,,,,8,7.7,7,6,,,,
2019-12-11,9.1,6.93,7.44,5.8,,,98,95.3,92,86,7.4,6.2,6.5,5.6,22,12.08,14,6,39,9,101.8,101.25,101.18,100.56,101.77,101.22,101.15,100.53,32190,17032.5,18510,4830,2,1.5,1.6,1.1,10.6,0,2.4,0.4,0,9.8,9.8,0,,07:57:00,16:14:00,8.28,7.95,16.23,1,1,8,8,7,8,,,,,,8,7.9,7.5,7,,,,
2019-12-10,6.1,4.04,3.05,0,,,100,97,96.5,93,5.7,3.6,3,0.2,13,7.71,7.5,2,33,7,102.11,101.98,101.97,101.83,102.08,101.95,101.94,101.8,32190,17963.3,16195,200,1.9,1.2,1.4,1,14.9,0,0,0,0,3,3,0,,07:56:00,16:14:00,8.3,7.93,16.23,,,7,7,5,5,,,,,,8,7,6,4,,,,
2019-12-09,7.3,5.34,4.75,2.2,,,98,94.3,91.5,85,5.9,4.5,4.2,2.6,9,3.79,5,1,,,102.53,102.38,102.35,102.16,102.5,102.35,102.31,102.13,32190,30177.5,28165,24140,2.1,1.3,1.6,1,13.2,0,0,0,0,0,0,0,,07:55:00,16:14:00,8.32,7.92,16.23,1,1,7,9,0,1,,,,,,8,6.8,6,4,,,,
2019-12-08,8.4,7.01,6.75,5.1,,,99,95.8,93.5,88,7.8,6.4,6.3,4.8,11,4.92,5.5,0,,,102.46,101.9,101.81,101.17,102.43,101.87,101.79,101.15,32190,24752.9,16195,200,2,1.3,1.5,1,11.2,0,1.8,0,0,0,0,0,,07:54:00,16:15:00,8.35,7.9,16.25,1,1,7,8,1,1,,,,,,8,7.7,4.5,1,,,,
2019-12-07,9.4,8.07,8.44,7.5,,,98,97.3,96.5,95,8.3,7.7,7.5,6.6,13,7.12,7,1,,,101.13,100.74,100.83,100.54,101.11,100.71,100.81,100.51,24140,13410.4,13275,2410,2.4,1.6,1.7,1,9.6,0,3.4,1.4,0,4.4,4.4,0,,07:53:00,16:15:00,8.37,7.88,16.25,,,9,9,5,5,,,,,,8,8,8,8,,,,
2019-12-06,9.3,6.8,7.05,4.8,,,98,97.1,96.5,95,8.3,6.4,6.2,4.2,9,5.42,5.5,2,,,101.51,101.14,101.12,100.74,101.48,101.11,101.1,100.72,32190,23268.8,18510,4830,2.7,1.7,1.9,1.1,10.9,0,2,0,0,7.4,7.4,0,,07:52:00,16:15:00,8.38,7.87,16.25,,,9,9,6,8,,,,,,8,7.8,7.5,7,,,,
2019-12-05,7.5,5.02,4.09,0.7,,,97,90.3,87,77,4.8,3.5,3.1,1.4,8,3.21,4,0,,,101.82,101.67,101.68,101.54,101.79,101.64,101.65,101.51,32190,31183.8,28165,24140,2.8,1.8,1.9,1,13.9,0,0,0,0,0,0,0,,07:51:00,16:15:00,8.4,7.85,16.25,1,1,6,6,4,5,,,,,,8,6.7,4.5,1,,,,
2019-12-04,9,7.18,7.55,6.1,,,97,91.4,90.5,84,7.6,5.9,6.1,4.6,23,13.83,13,3,39,29,101.55,101.25,101.31,101.07,101.52,101.23,101.28,101.05,32190,27494.2,28165,24140,2.5,1.9,1.8,1.2,10.4,0,2.5,0.6,0,4.8,4.8,0,,07:50:00,16:16:00,8.43,7.83,16.27,1,1,8,9,2,3,,,,,,8,7.5,6,4,,,,
2019-12-03,9.1,7.51,6.9,4.7,,,99,94.3,94.5,90,7.6,6.6,6.2,4.9,13,9.54,8.5,4,,,102.01,101.68,101.63,101.25,101.98,101.65,101.6,101.22,32190,22932.5,22530,12870,2.2,1.7,1.7,1.2,11.1,0,1.9,0,0,1.4,1.4,0,,07:48:00,16:16:00,8.47,7.8,16.27,,,8,8,7,8,,,,,,8,7.9,7.5,7,,,,
2019-12-02,4.7,3.7,3.55,2.4,,,99,98.1,98,97,4.9,3.5,3.5,2.2,8,3,4,0,,,102.12,102.03,101.99,101.86,102.1,102,101.97,101.84,19310,8866.2,10860,2410,2.7,2.1,2.1,1.5,14.4,0,0,0,0,9.6,9.6,0,,07:47:00,16:17:00,8.5,7.78,16.28,,,6,6,4,6,,,,,,8,8,7.5,7,,,,
